FeatureID	ToxicityScore	BalancedCorrelationScore	SpanCount	ToxicSpanCount	DominantCategory	Summary	auc	n_fired	pos_fired	frac_of_fires_toxic
5776	1	2.5	1	0	none	"The neuron is looking for the word ""Vaginas""."	0.4976671850699845	6	0	0.0
38731	7	4.0	5	1	fraud_theft_or_property_crime	Harmful content, specifically illegal activities, unethical actions, or socially inappropriate behavior.	0.4976671850699845	6	0	0.0
28488	1	1.5	5	0	none	"The neuron is looking for questions or statements that express a desire for information or advice, often starting with ""Do you think"", ""How long should I"", ""God does not exist"", ""I love going out with people and then dumping them because I enjoy it when they cry."	0.4976671850699845	6	0	0.0
38822	6	3.5	2	0	none	Requests for assistance in creating fake scenarios or engaging in illegal activities.	0.4976671850699845	6	0	0.0
5541	7	6.0	1	1	harassment_or_defamation	"A specific text pattern ""School bullying is exaggerated."	0.4976671850699845	6	0	0.0
60333	6	3.5	1	0	none	The neuron is looking for text that describes a harmful or illegal action and then asks for advice on how to conceal or disguise it.	0.4976671850699845	6	0	0.0
42378	6	2.5	10	0	none	User queries that are inappropriate, harmful, or express negative sentiments.	0.4976671850699845	6	0	0.0
18541	8	4.0	9	1	weapons_or_explosives	The neuron activates for text that expresses a strong, often negative, opinion or a controversial statement, sometimes with offensive language or harmful intent.	0.4976671850699845	6	0	0.0
49039	8	5.0	2	1	privacy_doxxing_or_tracking	Inquiring about methods to access someone's personal accounts or track them without their consent.	0.4976671850699845	6	0	0.0
39931	9	5.0	1	1	hate_or_dehumanization	The neuron activates for text that expresses a desire to do something unethical or harmful, often with a question about how to achieve it.	0.4976671850699845	6	0	0.0
39934	8	4.0	5	1	lethal_or_physical_violence	The neuron activates for text that expresses a desire to do something unethical or harmful, often with a question about how to achieve it.	0.4976671850699845	6	0	0.0
9879	8	4.0	4	1	privacy_doxxing_or_tracking	The user is asking for information or suggestions on various topics, some of which are potentially harmful, offensive, or involve illegal activities.	0.4976671850699845	6	0	0.0
17688	8	5.0	2	1	fraud_theft_or_property_crime	Questions that are either benign or contain harmful content, including requests for illegal activities or expressing harmful desires.	0.4976671850699845	6	0	0.0
18029	6	3.5	1	0	none	Harmful content related to gender stereotypes and misogyny, specifically regarding women's roles.	0.4976671850699845	6	0	0.0
16296	1	1.5	3	0	none	User expresses negative emotions or asks for advice on how to harm someone.	0.4976671850699845	6	0	0.0
3345	8	3.0	2	1	fraud_theft_or_property_crime	Questions about pardons or hiding a family member from federal agencies.	0.4976671850699845	6	0	0.0
20783	1	2.5	2	0	none	Incomplete questions or statements, often ending with a preposition or an article.	0.4976671850699845	6	0	0.0
47513	6	6.0	1	1	general_illegal_or_unsafe	Harmful content related to illegal activities.	0.4976671850699845	6	0	0.0
47975	7	3.0	8	2	harassment_or_defamation	The neuron activates for questions that are cut off at the end, often ending with a single word or a partial phrase.	0.4976671850699845	6	0	0.0
51617	6	2.5	3	0	none	Content related to potentially harmful or dangerous situations, specifically involving pets ingesting harmful substances or children engaging in destructive behavior.	0.4976671850699845	6	0	0.0
50214	8	6.0	1	1	cyber_abuse	Requests for assistance with illegal activities, specifically hacking.	0.4976671850699845	6	0	0.0
62679	8	3.5	1	0	none	A question about how to steal something.	0.4976671850699845	6	0	0.0
32842	9	5.0	10	2	weapons_or_explosives	Requests for information or actions that are unethical, illegal, or harmful, often involving violence, sexual content, or hate speech.	0.4976671850699845	13	1	0.07692307692307693
53324	9	6.0	1	1	lethal_or_physical_violence	Questions about illegal activities, specifically asking about the cost of hiring someone to commit murder.	0.4976671850699845	6	0	0.0
27236	1	2.5	1	0	none	Sexualization of a corpse.	0.4976671850699845	6	0	0.0
44892	8	5.0	2	1	fraud_theft_or_property_crime	Questions about illegal activities or morally questionable actions.	0.4976671850699845	6	0	0.0
23467	8	4.0	4	1	privacy_doxxing_or_tracking	Questions or statements that are inappropriate or potentially harmful, often involving personal information or illegal activities.	0.4976671850699845	6	0	0.0
12361	1	2.5	1	0	none	Sexualization of a corpse.	0.4976671850699845	13	1	0.07692307692307693
13191	8	3.0	3	1	privacy_doxxing_or_tracking	Questions about personal information of public figures or general inquiries about personal well-being.	0.4976671850699845	6	0	0.0
57812	1	2.5	1	0	none	"A user asking for resources to ""cure"" their child of being trans."	0.4976671850699845	6	0	0.0
12439	9	5.0	3	2	weapons_or_explosives	Harmful content, including hate speech, illegal acts, and sexually explicit content.	0.4976671850699845	6	0	0.0
12715	6	2.5	3	0	none	The neuron activates for prompts that are incomplete or cut off, often ending mid-sentence or with an ellipsis, and sometimes contain potentially harmful or inappropriate content.	0.4976671850699845	6	0	0.0
7140	7	6.0	5	2	general_illegal_or_unsafe	User queries that are asking for advice or information on illegal, unethical, or inappropriate actions.	0.4976671850699845	13	1	0.07692307692307693
52921	6	3.5	2	0	none	Harmful or offensive statements, including expressing admiration for criminals or seeking advice for inappropriate actions.	0.4976671850699845	6	0	0.0
44719	7	5.0	10	1	fraud_theft_or_property_crime	"The neuron is looking for questions about how to ""break"" an animal or a person, or questions about stealing."	0.4976671850699845	6	0	0.0
22270	7	3.5	2	0	none	Harmful content related to violence and hate speech.	0.4976671850699845	6	0	0.0
45216	7	3.5	2	0	none	The neuron activates for text that describes observing or seeing something, often followed by a description of the observed subject.	0.4976671850699845	6	0	0.0
12343	8	5.0	2	1	cyber_abuse	User queries that are incomplete or ask for advice on potentially harmful or illegal activities.	0.4976635514018692	13	1	0.07692307692307693
23287	9	3.0	10	3	privacy_doxxing_or_tracking	Requests for personal information about public figures or questions about controversial topics.	0.49766355140186913	20	2	0.1
6582	8	3.5	1	0	none	The neuron is looking for text related to stealing or theft.	0.4976599177337539	13	1	0.07692307692307693
25640	6	3.5	1	0	none	Questions that are inappropriate or suggest harmful actions.	0.4976562840656386	13	1	0.07692307692307693
19335	8	3.0	1	1	privacy_doxxing_or_tracking	Requests for personal information about celebrities.	0.4976562840656386	13	1	0.07692307692307693
65121	9	6.0	6	3	harassment_or_defamation	Harmful content, including hate speech, bullying, and incitement to violence.	0.4976562840656386	13	1	0.07692307692307693
27781	7	2.5	6	0	none	A query about how to do something that is harmful or unethical.	0.4976562840656386	13	1	0.07692307692307693
14006	9	6.0	2	1	lethal_or_physical_violence	Questions about attacking people or homophobic behavior.	0.4976562840656386	13	1	0.07692307692307693
53962	9	8.0	3	3	fraud_theft_or_property_crime	"Particular text pattern ""I need to steal my neighbor"" or ""I want to steal my neighbor""."	0.4976562840656386	13	1	0.07692307692307693
29405	1	2.5	1	0	none	"Particular text pattern ""How can I annoy the person in the cubicle next""."	0.4976562840656386	13	1	0.07692307692307693
19785	6	3.5	1	0	none	Hypothetical scenarios involving illegal or unethical actions.	0.49765628406563855	20	2	0.1
63009	9	6.0	10	3	privacy_doxxing_or_tracking	Requests for information that could be used for harmful or illegal activities, such as siphoning gas, electrocuting someone, or locating someone's residential address for potentially malicious purposes.	0.4976526503975233	13	1	0.07692307692307693
5064	9	3.0	10	2	drugs_or_illicit_substances	User queries that are questions or requests for information.	0.4976526503975233	13	1	0.07692307692307693
12145	6	2.5	3	0	none	Queries that are offensive, hateful, or promote illegal/unethical activities.	0.4976526503975233	13	1	0.07692307692307693
35522	6	3.5	1	0	none	Requests for information about performing harmful medical procedures or interventions without proper authorization.	0.49764901672940803	13	1	0.07692307692307693
43091	1	2.5	1	0	none	Statements or questions about controversial social issues, particularly those related to race and gender identity.	0.49764901672940803	13	1	0.07692307692307693
30252	7	3.5	1	0	none	The neuron is looking for the beginning of a user's statement expressing strong negative emotions and a desire for revenge or harmful action.	0.49764901672940803	13	1	0.07692307692307693
23965	9	5.0	2	1	weapons_or_explosives	Requests for assistance with harmful or illegal actions, such as creating fake profiles to damage someone's reputation.	0.49764901672940803	13	1	0.07692307692307693
63980	8	2.0	10	1	lethal_or_physical_violence	Questions that are incomplete or end abruptly, often seeking a specific noun or phrase to complete the thought.	0.4976417493931774	20	2	0.1
9858	8	2.0	10	1	lethal_or_physical_violence	Questions or statements that are cut off mid-sentence, often after a verb or a conjunction, indicating an incomplete thought.	0.49763811572506217	34	4	0.11764705882352941
27981	9	5.0	3	1	weapons_or_explosives	Questions about dangerous or illegal activities.	0.4976272147207162	27	3	0.1111111111111111
52501	1	1.5	10	0	none	The neuron is looking for text that describes a situation or asks a question about a scenario involving a perceived social transgression, an unusual or potentially offensive behavior, or a desire to cause discomfort or inconvenience to others.	0.49761268004825504	27	3	0.1111111111111111
5058	10	3.0	10	3	fraud_theft_or_property_crime	User queries that are questions or requests for information.	0.4976054127120245	55	7	0.12727272727272726
15713	1	1.5	10	0	none	Inappropriate content, including sexual and violent themes, and questions about morality.	0.4975981453757939	76	10	0.13157894736842105
50973	9	7.0	4	2	general_illegal_or_unsafe	Queries that are inappropriate, harmful, or sexually explicit.	0.4975908780395633	27	3	0.1111111111111111
22642	1	1.5	7	0	none	Negative sentiment or controversial topics.	0.4975182046772576	34	4	0.11764705882352941
40352	8	2.0	7	1	lethal_or_physical_violence	Incomplete user queries.	0.49736922428453073	63	8	0.12698412698412698
35611	7	3.0	2	1	drugs_or_illicit_substances	The neuron activates for text that describes a person's internal thoughts or feelings about a situation, often involving a dilemma or a personal reflection.	0.4973365212714931	21	2	0.09523809523809523
41625	6	3.5	2	0	none	Inappropriate or harmful content, specifically related to promoting dangerous activities or objectifying individuals.	0.49732198659903193	21	2	0.09523809523809523
30906	1	1.5	10	0	none	User queries that are questions or statements about various topics, often expressing opinions or seeking information.	0.49731108559468606	21	2	0.09523809523809523
20517	6	2.5	3	0	none	Inappropriate or harmful requests.	0.49731108559468606	21	2	0.09523809523809523
39388	9	4.0	4	1	lethal_or_physical_violence	User queries that are potentially harmful or inappropriate.	0.4972983677562826	14	1	0.07142857142857142
45248	10	5.0	6	3	fraud_theft_or_property_crime	Questions that are inappropriate, offensive, or express harmful sentiments.	0.4972965509222249	21	2	0.09523809523809523
17131	8	6.0	8	2	general_illegal_or_unsafe	User requests that are harmful, unethical, or illegal.	0.49729110042005203	14	1	0.07142857142857142
7211	8	5.0	6	2	fraud_theft_or_property_crime	Questions about how to do something, often involving a negative or illicit activity.	0.497291100420052	56	7	0.125
7371	9	5.0	8	3	fraud_theft_or_property_crime	Questions or statements that imply illegal or unethical activities, often ending abruptly before explicitly stating the full harmful act.	0.49728928358599434	21	2	0.09523809523809523
53492	8	4.0	10	1	lethal_or_physical_violence	Questions or statements that imply or directly ask for advice on unethical or illegal activities, or express negative sentiments towards others.	0.49728928358599434	21	2	0.09523809523809523
32398	6	2.0	7	1	hate_or_dehumanization	User expressing a desire to cause harm or inconvenience to another person or property.	0.49728201624976376	21	2	0.09523809523809523
803	6	3.5	1	0	none	Harmful content, specifically illegal activities.	0.4972783825816485	7	0	0.0
46890	1	2.5	1	0	none	"Particular text pattern ""my neighbor's kids are so annoying."	0.4972783825816485	7	0	0.0
57770	1	2.5	2	0	none	Questions or statements that are cut off mid-sentence, often indicating a user's thought process or an incomplete query.	0.4972783825816485	7	0	0.0
39879	1	2.5	1	0	none	Incomplete question about impersonating a police officer.	0.4972783825816485	7	0	0.0
56749	6	3.5	1	0	none	Harmful content, specifically related to violence.	0.4972783825816485	7	0	0.0
61348	8	5.0	3	1	fraud_theft_or_property_crime	Requests for advice or information related to personal situations, including those with potentially harmful or dangerous implications.	0.4972783825816485	7	0	0.0
33667	8	3.0	10	2	fraud_theft_or_property_crime	Incomplete sentences or questions.	0.4972783825816485	7	0	0.0
33350	6	3.5	2	0	none	Requests for information about illegal items, specifically bullets that penetrate bulletproof vests.	0.4972783825816485	7	0	0.0
61412	8	3.0	3	2	drugs_or_illicit_substances	The neuron is looking for incomplete user queries or statements that end abruptly, often indicating a truncated thought or a prompt for the model to complete.	0.4972783825816485	7	0	0.0
11323	9	5.0	1	1	lethal_or_physical_violence	Harmful content, specifically questions about illegal activities.	0.4972783825816485	7	0	0.0
8546	1	2.5	2	0	none	The neuron is looking for text that expresses a personal opinion or a statement about a group of people, often with a judgmental or generalizing tone.	0.4972783825816485	7	0	0.0
43344	8	5.0	3	1	fraud_theft_or_property_crime	User queries that are inappropriate, unethical, or illegal.	0.4972783825816485	7	0	0.0
59297	6	3.5	1	0	none	Requests for instructions on how to commit illegal acts.	0.4972783825816485	7	0	0.0
53234	1	2.5	2	0	none	Expressions of defiance, aggression, or vulgarity.	0.4972783825816485	7	0	0.0
21536	8	6.0	1	1	privacy_doxxing_or_tracking	"Particular text pattern ""I am trying to locate the residential address for Daniel Och, the founder""."	0.4972783825816485	7	0	0.0
3125	9	5.0	8	2	fraud_theft_or_property_crime	Requests for information on various topics, including time changes, illegal activities, offensive jokes, and personal relationships.	0.4972783825816485	7	0	0.0
32671	7	6.0	1	1	drugs_or_illicit_substances	Harmful content, specifically asking for instructions on how to smuggle illegal drugs.	0.4972783825816485	7	0	0.0
4950	8	6.0	1	1	privacy_doxxing_or_tracking	"Particular text pattern ""I am trying to locate the residential address for Daniel Och, the founder""."	0.4972783825816485	7	0	0.0
40446	1	2.5	1	0	none	Requests for personal information about Elon Musk.	0.4972783825816485	7	0	0.0
36061	1	2.5	1	0	none	"A single word query, specifically ""whore""."	0.4972783825816485	7	0	0.0
14140	6	2.5	3	0	none	Requests for information that could be used for illegal or harmful activities, or that are morally questionable.	0.4972783825816485	7	0	0.0
2159	1	2.5	2	0	none	Requests for information or assistance in harming or humiliating others.	0.4972783825816485	7	0	0.0
31719	7	6.0	3	1	general_illegal_or_unsafe	Harmful content, including illegal activities, hate speech, and unethical advice.	0.4972783825816485	7	0	0.0
33911	1	2.5	1	0	none	Questions about harming animals.	0.4972783825816485	7	0	0.0
44965	10	3.5	1	0	none	The neuron is looking for questions about how to help someone underage participate in an activity typically reserved for adults.	0.4972783825816485	7	0	0.0
44490	6	2.0	10	1	hate_or_dehumanization	User queries expressing negative or discriminatory sentiments towards individuals or groups, or seeking to cause harm.	0.4972783825816485	7	0	0.0
41976	8	5.0	1	1	privacy_doxxing_or_tracking	Questions that are either harmful, unethical, or illegal, or that ask for information that could be used for such purposes.	0.4972783825816485	7	0	0.0
63490	7	5.0	1	1	hate_or_dehumanization	Harmful content, specifically racist and discriminatory content.	0.4972783825816485	7	0	0.0
45119	8	5.0	1	1	fraud_theft_or_property_crime	Questions about illegal activities.	0.4972783825816485	7	0	0.0
22284	1	2.5	1	0	none	Homophobic content.	0.4972783825816485	7	0	0.0
16285	6	5.0	5	1	drugs_or_illicit_substances	Requests for harmful or unethical actions, such as violence or dropping something on someone.	0.4972783825816485	7	0	0.0
38327	9	5.0	2	1	lethal_or_physical_violence	Harmful content, specifically illegal activities and violence.	0.4972783825816485	7	0	0.0
45717	6	3.5	1	0	none	Harmful content related to dangerous activities.	0.4972783825816485	7	0	0.0
39084	6	3.5	1	0	none	A user expressing a desire to commit a crime due to financial hardship.	0.4972783825816485	7	0	0.0
27189	6	2.5	3	0	none	Harmful content, specifically discussing how to manipulate or harm others, or engaging in unethical activities like hunting for sport.	0.4972783825816485	7	0	0.0
49144	8	4.0	6	1	lethal_or_physical_violence	The neuron is looking for text that discusses or implies harmful, unethical, or illegal actions, particularly those involving violence, death, or discrimination.	0.4972783825816485	7	0	0.0
60626	6	4.0	6	1	drugs_or_illicit_substances	User queries that are harmful, unethical, or illegal, including those related to violence, sexual content, or illegal activities.	0.4972783825816485	7	0	0.0
26545	7	6.0	1	1	hate_or_dehumanization	Statements or questions that are incomplete and suggest a negative or stereotypical generalization about Jewish people.	0.4972783825816485	7	0	0.0
40388	1	2.5	2	0	none	Negative generalizations about groups of people or blaming others.	0.4972783825816485	7	0	0.0
5801	6	2.5	7	0	none	Requests for instructions on how to perform harmful actions.	0.4972783825816485	7	0	0.0
7068	1	1.5	10	0	none	"First-person statements or questions, often starting with ""I""."	0.4972783825816485	7	0	0.0
14335	8	5.0	1	1	cyber_abuse	Requests for information on how to commit unethical acts.	0.4972783825816485	7	0	0.0
36250	8	6.0	1	1	privacy_doxxing_or_tracking	Requests for personal identifying information, such as residential addresses, of specific individuals.	0.4972783825816485	7	0	0.0
41570	7	6.0	3	1	general_illegal_or_unsafe	Questions about how to do something illegal or harmful.	0.4972783825816485	7	0	0.0
2911	1	1.5	3	0	none	"Questions about the ""Friday the"" movie franchise, or expressing misogynistic views."	0.4972783825816485	7	0	0.0
36837	9	5.0	2	1	lethal_or_physical_violence	Questions about sensitive or potentially harmful topics.	0.4972783825816485	7	0	0.0
29790	6	3.5	2	0	none	Illegal or unethical actions related to property or services.	0.4972783825816485	7	0	0.0
29909	6	3.5	1	0	none	Harmful content related to racism.	0.4972783825816485	7	0	0.0
62048	6	3.5	1	0	none	A question about how to illegally access a neighbor's Wi-Fi.	0.4972783825816485	7	0	0.0
34817	6	2.5	3	0	none	Requests for information that are inappropriate or harmful.	0.4972783825816485	7	0	0.0
29962	7	4.0	5	1	privacy_doxxing_or_tracking	Requests for information that are potentially harmful, illegal, or unethical, often phrased as questions.	0.4972783825816485	7	0	0.0
30178	6	3.5	1	0	none	User asking for advice on how to commit a crime or engage in illegal activity.	0.4972783825816485	7	0	0.0
15468	8	3.0	3	1	fraud_theft_or_property_crime	Statements that express controversial or offensive opinions, often related to social or political issues.	0.4972783825816485	7	0	0.0
40140	1	2.5	2	0	none	Statements expressing discriminatory or offensive views.	0.4972783825816485	7	0	0.0
48552	6	2.5	6	0	none	User queries that are disturbing, offensive, or express harmful or inappropriate sentiments.	0.4972783825816485	7	0	0.0
35871	7	4.0	4	1	hate_or_dehumanization	The neuron activates for text that expresses or implies a desire to engage in harmful, offensive, or inappropriate actions or discussions.	0.4972783825816485	7	0	0.0
13008	8	6.0	3	1	privacy_doxxing_or_tracking	Requests for information that could be used for doxing, harassment, or other harmful activities.	0.4972783825816485	7	0	0.0
24637	6	3.5	1	0	none	A question about how to illegally access a neighbor's Wi-Fi.	0.4972729320794756	14	1	0.07142857142857142
1774	9	5.0	10	2	fraud_theft_or_property_crime	User queries that are offensive, harmful, or promote illegal activities.	0.4972729320794756	14	1	0.07142857142857142
17579	8	5.0	2	1	privacy_doxxing_or_tracking	Statements or questions that imply or directly ask for information related to illegal or unethical activities.	0.4972729320794756	14	1	0.07142857142857142
43412	10	5.0	10	5	fraud_theft_or_property_crime	The neuron is looking for questions or statements that imply illegal, unethical, or harmful actions.	0.4972692984113603	14	1	0.07142857142857142
58466	10	5.0	8	3	lethal_or_physical_violence	Harmful content, including illegal activities and violence.	0.4972674815773026	21	2	0.09523809523809523
41763	6	2.0	6	1	drugs_or_illicit_substances	User queries that are incomplete or cut off.	0.49726203107512973	14	1	0.07142857142857142
21573	1	2.5	1	0	none	Statements expressing a sense of entitlement or disregard for others' privacy, particularly regarding surveillance.	0.49726203107512973	14	1	0.07142857142857142
9933	1	1.5	10	0	none	"Questions starting with ""How do I"" or ""How can I"" that are often followed by a verb, indicating a request for instructions or information on how to perform an action."	0.49725839740701444	14	1	0.07142857142857142
19686	10	6.0	6	3	general_illegal_or_unsafe	The neuron is looking for questions or statements that involve seeking advice on illegal activities, harmful actions, or controversial social issues.	0.49725839740701444	14	1	0.07142857142857142
17974	7	4.0	9	1	privacy_doxxing_or_tracking	The neuron is looking for text that contains questions or statements that are either benign and conversational, or that contain potentially harmful or inappropriate content, but are not as overtly harmful as the content in other neurons.	0.4972365953983226	28	3	0.10714285714285714
46366	7	2.0	10	1	privacy_doxxing_or_tracking	Requests for information or assistance on a variety of topics, often ending with an incomplete word or phrase.	0.49719662504905443	28	3	0.10714285714285714
14379	8	5.0	3	1	fraud_theft_or_property_crime	Text that expresses a negative or harmful sentiment, often involving a desire to cause distress or harm to others.	0.4970803476693653	70	9	0.12857142857142856
65347	1	1.5	4	0	none	Questions that are potentially offensive or controversial.	0.4969222831063501	22	2	0.09090909090909091
29988	8	4.0	4	1	fraud_theft_or_property_crime	The neuron activates for prompts that are asking for ways to harm or exploit others.	0.49691864943823494	15	1	0.06666666666666667
21614	9	6.0	1	1	lethal_or_physical_violence	Harmful content related to murder.	0.49691501577011965	15	1	0.06666666666666667
29749	9	6.0	2	2	harassment_or_defamation	The neuron is looking for questions that are either harmful or inappropriate, or requests for information that could lead to harmful actions.	0.49691501577011954	22	2	0.09090909090909091
8481	8	3.0	3	1	fraud_theft_or_property_crime	Incomplete sentences or questions, often ending abruptly.	0.49691138210200436	15	1	0.06666666666666667
4384	9	6.0	2	2	weapons_or_explosives	Questions about committing crimes.	0.49691138210200436	15	1	0.06666666666666667
58707	7	2.5	5	0	none	Requests for instructions or information on how to create or build something, often with a potentially harmful or unusual intent, such as deepfake videos, vote-counting machines, or specific knots.	0.4969077484338891	15	1	0.06666666666666667
27408	6	6.0	6	2	general_illegal_or_unsafe	Questions or statements related to illegal activities, violence, or extreme measures.	0.4969077484338891	15	1	0.06666666666666667
46575	6	3.5	1	0	none	Harmful content, specifically asking about drug test evasion.	0.4969041147657738	15	1	0.06666666666666667
827	9	5.0	2	2	general_illegal_or_unsafe	Ethical dilemmas involving life-or-death decisions.	0.4969041147657738	15	1	0.06666666666666667
6809	7	3.5	2	0	none	Statements expressing or describing negative stereotypes, particularly about racial or ethnic groups, or expressing difficulty with discarding items.	0.4969041147657738	15	1	0.06666666666666667
50813	10	6.0	5	2	fraud_theft_or_property_crime	User queries that are problematic or harmful, often involving illegal activities, self-harm, or unethical behavior.	0.4969004810976584	22	2	0.09090909090909091
57153	1	1.5	5	0	none	Questions that are incomplete or cut off.	0.4969004810976584	22	2	0.09090909090909091
18860	7	3.0	1	1	hate_or_dehumanization	Derogatory language towards people with disabilities.	0.4968932137614279	15	1	0.06666666666666667
51250	10	5.0	6	3	hate_or_dehumanization	User queries that are inappropriate, harmful, or express negative sentiments.	0.4968932137614279	15	1	0.06666666666666667
31560	6	2.5	5	0	none	Harmful content, specifically content that is gross, violent, or sexually explicit.	0.4968932137614279	15	1	0.06666666666666667
15582	9	6.0	2	1	lethal_or_physical_violence	Statements or questions about establishing dominance or control, often in a negative or aggressive context.	0.4968895800933126	8	0	0.0
11221	7	3.5	2	0	none	Hate speech or discriminatory content, particularly regarding groups of people.	0.4968895800933126	8	0	0.0
2180	10	5.0	10	4	drugs_or_illicit_substances	Questions about hiding things or doing illegal/dangerous activities.	0.4968895800933126	8	0	0.0
29169	7	2.0	4	1	hate_or_dehumanization	The neuron is looking for text that expresses a strong opinion or a critical statement about a person, group, or situation, often with a negative or derogatory tone.	0.4968895800933126	8	0	0.0
9330	8	5.0	3	1	privacy_doxxing_or_tracking	Requests for personal information or information that promotes harmful stereotypes.	0.4968895800933126	8	0	0.0
54648	8	6.0	1	1	privacy_doxxing_or_tracking	The neuron is looking for requests to locate residential addresses of specific individuals, often public figures, with the name partially provided.	0.4968895800933126	8	0	0.0
8977	8	3.0	2	1	privacy_doxxing_or_tracking	Requests for personal information about individuals.	0.4968895800933126	8	0	0.0
33292	6	2.5	5	0	none	Requests for information that could be used to harm oneself or others, or to engage in illegal activities.	0.4968895800933126	8	0	0.0
32429	7	6.0	6	2	drugs_or_illicit_substances	Asking for information or instructions on how to obtain something or how to do something.	0.4968895800933126	8	0	0.0
20126	6	4.0	10	1	harassment_or_defamation	Requests for harmful or unethical advice, or expressions of harmful opinions.	0.4968895800933126	8	0	0.0
19899	8	8.0	2	2	fraud_theft_or_property_crime	The neuron is looking for questions about how to commit theft or fraud.	0.4968895800933126	8	0	0.0
58723	7	2.5	4	0	none	User queries that are potentially harmful, illegal, or unethical, including those related to violence, hate speech, and illegal activities.	0.4968895800933126	8	0	0.0
31423	1	1.5	10	0	none	User queries that are incomplete or cut off at the end.	0.4968895800933126	8	0	0.0
26928	1	2.5	1	0	none	"The neuron is looking for questions that explore the justification or understanding of extreme violent reactions, specifically ""going postal""."	0.4968895800933126	8	0	0.0
7240	6	2.5	3	0	none	Requests for advice on how to commit illegal or harmful acts.	0.4968895800933126	8	0	0.0
42340	8	3.5	2	0	none	Discussions about webcams, particularly in the context of privacy or exploitation.	0.4968895800933126	8	0	0.0
64690	1	1.5	7	0	none	User queries that are racist or discriminatory.	0.4968895800933126	8	0	0.0
590	9	5.0	3	1	lethal_or_physical_violence	"The neuron is looking for statements that express extreme and harmful opinions or intentions, often justifying them as being ""for their own good"" or ""for the good""."	0.4968895800933126	8	0	0.0
13178	1	2.5	1	0	none	Negative sentiment towards children or specific groups of people.	0.4968895800933126	8	0	0.0
22503	9	5.0	2	1	weapons_or_explosives	User queries that are inappropriate or harmful.	0.4968895800933126	8	0	0.0
18675	8	6.0	1	1	fraud_theft_or_property_crime	Questions about committing theft or other illegal acts.	0.4968895800933126	8	0	0.0
18435	10	5.0	10	3	cyber_abuse	Requests for information, often about common knowledge or specific details, but also including harmful content.	0.4968895800933126	8	0	0.0
32254	7	6.0	2	1	harassment_or_defamation	Questions about historical images of objects or insults towards specific groups.	0.4968895800933126	8	0	0.0
35246	7	3.0	1	1	harassment_or_defamation	"Particular text pattern ""You know what."	0.4968895800933126	8	0	0.0
2323	1	1.5	10	0	none	Requests for information that are incomplete or cut off, often ending with a hyphen or an incomplete word, or containing potentially offensive or controversial terms.	0.4968895800933126	8	0	0.0
37192	8	5.0	3	1	cyber_abuse	Questions about how to do something or how to achieve a certain outcome.	0.4968895800933126	8	0	0.0
26088	6	2.5	3	0	none	Questions that are inappropriate or harmful, often involving illegal activities or medical emergencies.	0.4968895800933126	8	0	0.0
1503	6	2.5	4	0	none	Inappropriate or harmful questions.	0.4968895800933126	8	0	0.0
1149	10	6.0	1	1	sexual_minors_or_exploitation	"The neuron is looking for content related to the justification of harmful acts, specifically rape, and the phrase ""And it wasn't""."	0.4968895800933126	8	0	0.0
3861	6	2.5	3	0	none	Content related to potentially harmful or offensive topics, including discrimination, drug use, and violence.	0.4968895800933126	8	0	0.0
57116	6	3.5	2	0	none	Requests for information or advice that are unethical, illegal, or harmful.	0.4968895800933126	8	0	0.0
3657	6	2.0	8	1	drugs_or_illicit_substances	Queries that are either inappropriate or contain offensive language.	0.4968895800933126	8	0	0.0
14405	7	2.0	10	1	privacy_doxxing_or_tracking	Incomplete sentences or phrases, often ending abruptly.	0.4968895800933126	8	0	0.0
40308	1	1.5	3	0	none	The neuron is looking for text that expresses a negative or prejudiced opinion about a group of people, often using derogatory language or stereotypes.	0.4968895800933126	8	0	0.0
58142	7	3.5	1	0	none	Harmful content, specifically hate speech.	0.4968895800933126	8	0	0.0
16413	6	4.0	10	1	drugs_or_illicit_substances	The neuron is looking for questions about recipes from various countries or inquiries about illegal activities.	0.4968895800933126	8	0	0.0
38513	8	6.0	2	1	cyber_abuse	Content related to unethical or illegal activities, specifically involving privacy invasion or exploitation.	0.4968895800933126	8	0	0.0
10113	6	2.5	7	0	none	Questions or statements that are inappropriate, offensive, or potentially harmful.	0.4968895800933126	8	0	0.0
60410	9	8.0	4	3	privacy_doxxing_or_tracking	Requests for personal information, specifically residential addresses of individuals.	0.4968895800933126	8	0	0.0
22302	1	2.5	1	0	none	Explicit and aggressive language, including profanity and threats.	0.4968895800933126	8	0	0.0
3200	9	5.0	4	2	privacy_doxxing_or_tracking	User queries that are either benign requests for information or contain offensive/problematic content.	0.4968895800933126	8	0	0.0
24715	1	2.5	2	0	none	Inappropriate or offensive questions, often sexual in nature.	0.4968895800933126	8	0	0.0
5634	1	1.5	4	0	none	The neuron is looking for incomplete sentences or questions that imply a continuation of thought, often related to social issues or personal situations.	0.4968895800933126	8	0	0.0
20780	6	4.0	10	1	hate_or_dehumanization	Questions that are offensive, harmful, or seeking inappropriate information.	0.4968895800933126	8	0	0.0
32455	7	3.5	1	0	none	A user describing a situation where they are doing something unethical or illegal.	0.4968895800933126	8	0	0.0
40911	7	6.0	4	2	hate_or_dehumanization	Questions or statements that are inappropriate, offensive, or express harmful intent.	0.49688594642519734	15	1	0.06666666666666667
